Standard Make,Standard Model,Confirmed Model Years,First Confirmed Model Year,Last Confirmed Model Year,Lifecycle Status,Vehicle Category,Market,Present in Original Source,Catalog Origin,Validation Status,Primary Source Name,Primary Source URL,Secondary Source Name,Secondary Source URL,Source Access Date,Notes,Source Organization Count,Source Dataset Count
Nissan,Rogue,1999; 2007-2026,1999,2026,Active,SUV/Crossover,United States,Yes,Original Source,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1999&make=NISSAN&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Nissan,Rogue Sport,2017-2022,2017,2022,Discontinued,Passenger Car,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2017&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,Sentra,1982-2026,1982,2026,Active,Passenger Car,United States,Yes,Original Source,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1982&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,Stanza,1983-1996,1983,1996,Discontinued,Multiple Categories,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1983&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,Titan,2004-2015; 2017-2024,2004,2024,Discontinued,Pickup Truck,United States,Yes,Original Source,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2004&make=NISSAN&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Nissan,Titan XD,2016-2020; 2023,2016,2023,Discontinued,Pickup Truck,United States,No,Added - Missing Model,Government Verified,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2016&make=NISSAN&issueType=r,,,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",1,1
Nissan,Truck,1981; 1985-1989; 1991-1997,1981,1997,Discontinued,Multiple Categories,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1981&make=NISSAN&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Nissan,Van,1987-1988; 1990; 1994,1987,1994,Discontinued,Van,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1987&make=NISSAN&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Nissan,Versa,2007-2025,2007,2025,Active,Passenger Car,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2007&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,Xterra,2000-2015,2000,2015,Discontinued,SUV/Crossover,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2000&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,Z,2023-2026,2023,2026,Active,Passenger Car,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2023&make=NISSAN&issueType=r,2026-07-15,,2,2
Nissan,cube,2009-2014,2009,2014,Discontinued,Passenger Car,United States,No,Added - Missing Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2009&make=NISSAN&issueType=r,2026-07-15,,2,2
Oldsmobile,Achieva,1992-1998; 2000,1992,2000,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1992&make=OLDSMOBILE&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Oldsmobile,Alero,1998-2004,1998,2004,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1998&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Aurora,1993-2003,1993,2003,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1993&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Bravada,1991-2004,1991,2004,Discontinued,SUV/Crossover,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1991&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Calais,1985-1990,1985,1990,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1985&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Custom Cruiser,1980-1994,1980,1994,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1983&make=OLDSMOBILE&issueType=r,2026-07-15,"Model year(s) [1980, 1981, 1982] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Oldsmobile,Cutlass,1980-1995; 1997-1999,1980,1999,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1980&make=OLDSMOBILE&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,3
Oldsmobile,Cutlass Calais,1988-1991,1988,1991,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1988&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Cutlass Ciera,1982-1996,1982,1996,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1983&make=OLDSMOBILE&issueType=r,2026-07-15,Model year(s) [1982] added in V3 from the official EPA 1980-1983 historical dataset.,2,3
Oldsmobile,Cutlass Supreme,1980-1997,1980,1997,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1984&make=OLDSMOBILE&issueType=r,2026-07-15,"Model year(s) [1980, 1981, 1982, 1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Oldsmobile,Delta 88,1980-1989,1980,1989,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA vPIC (VIN product data),https://vpic.nhtsa.dot.gov/api/vehicles/GetModelsForMake/Oldsmobile?format=json,2026-07-15,"Upgraded to Fully Verified in V2: independently confirmed by NHTSA vPIC product data. Model year(s) [1980, 1981, 1982, 1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Oldsmobile,Eighty-Eight,1981-1982; 1984-1999,1981,1999,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1981&make=OLDSMOBILE&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Oldsmobile,Firenza,1982-1988,1982,1988,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1983&make=OLDSMOBILE&issueType=r,2026-07-15,Model year(s) [1982] added in V3 from the official EPA 1980-1983 historical dataset.,2,3
Oldsmobile,Firenza Cruiser,1983-1988,1983,1988,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Government Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,,,2026-07-15,Model year(s) [1983] added in V3 from the official EPA 1980-1983 historical dataset.,1,2
Oldsmobile,Intrigue,1996-2002,1996,2002,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1996&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Ninety-Eight,1980-1999,1980,1999,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1980&make=OLDSMOBILE&issueType=r,2026-07-15,,2,3
Oldsmobile,Omega,1980-1984,1980,1984,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1980&make=OLDSMOBILE&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged. Model year(s) [1982, 1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Oldsmobile,Silhouette,1990-2004,1990,2004,Discontinued,Multiple Categories,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1990&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Oldsmobile,Toronado,1980-1993; 1995,1980,1995,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1980&make=OLDSMOBILE&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged. Model year(s) [1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Oldsmobile,Trofeo,1989-1991,1989,1991,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1989&make=OLDSMOBILE&issueType=r,2026-07-15,,2,2
Pagani,Huayra,2014; 2016; 2018; 2023,2014,2023,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=2014&make=PAGANI&issueType=r,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",2,2
Pagani,Huayra Roadster BC,2020,2020,2020,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Government Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,,,2026-07-15,,1,1
Peugeot,405,1989-1992,1989,1992,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1989&make=PEUGEOT&issueType=r,2026-07-15,,2,2
Peugeot,405 Sports,1991-1992,1991,1992,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Government Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,,,2026-07-15,,1,1
Peugeot,405 Station,1990,1990,1990,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Government Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,,,2026-07-15,,1,1
Peugeot,505,1980-1989,1980,1989,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1984&make=PEUGEOT&issueType=r,2026-07-15,"Model year(s) [1980, 1981, 1982, 1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Peugeot,505 Station,1984; 1986-1992,1984,1992,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Government Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,,,2026-07-15,"Non-contiguous confirmed model years reflect the verified records; gaps are preserved, not bridged.",1,1
Peugeot,604,1980-1984,1980,1984,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA vPIC (VIN product data),https://vpic.nhtsa.dot.gov/api/vehicles/GetModelsForMake/Peugeot?format=json,2026-07-15,"Upgraded to Fully Verified in V2: independently confirmed by NHTSA vPIC product data. Model year(s) [1980, 1981, 1982, 1983] added in V3 from the official EPA 1980-1983 historical dataset.",2,3
Plymouth,Acclaim,1988-1996,1988,1996,Discontinued,Passenger Car,United States,No,Added - Missing Make and Model,Fully Verified,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,NHTSA Product Information Catalog (vehicle products API),https://api.nhtsa.gov/products/vehicle/models?modelYear=1988&make=PLYMOUTH&issueType=r,2026-07-15,,2,2
